2015-05-22 22:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5624;	10;100;0;	12;100;19;	192;100;249;	193;100;249;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-22 23:24:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5624;	10;100;0;	12;100;19;	192;100;249;	193;100;249;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-22 23:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5625;	10;100;0;	12;100;19;	192;100;249;	193;100;249;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-23 00:24:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5625;	10;100;0;	12;100;19;	192;100;249;	193;100;249;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-23 00:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5626;	10;100;0;	12;100;19;	192;100;249;	193;100;249;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-23 01:24:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5626;	10;100;0;	12;100;19;	192;100;249;	193;100;249;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-23 01:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5627;	10;100;0;	12;100;19;	192;100;249;	193;100;249;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-23 02:24:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5627;	10;100;0;	12;100;19;	192;100;249;	193;100;249;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-23 02:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5628;	10;100;0;	12;100;19;	192;100;249;	193;100;249;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-23 03:24:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5628;	10;100;0;	12;100;19;	192;100;249;	193;100;249;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-23 03:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5629;	10;100;0;	12;100;19;	192;100;249;	193;100;249;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-23 04:24:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5629;	10;100;0;	12;100;19;	192;100;249;	193;100;249;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-23 04:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5630;	10;100;0;	12;100;19;	192;100;249;	193;100;249;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-23 05:24:51;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5630;	10;100;0;	12;100;19;	192;100;249;	193;100;249;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-23 05:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5631;	10;100;0;	12;100;19;	192;100;249;	193;100;249;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-23 06:24:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5631;	10;100;0;	12;100;19;	192;100;249;	193;100;249;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-23 06:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5632;	10;100;0;	12;100;19;	192;100;249;	193;100;249;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-23 07:24:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5632;	10;100;0;	12;100;19;	192;100;249;	193;100;249;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-23 07:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5633;	10;100;0;	12;100;19;	192;100;249;	193;100;249;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-23 08:24:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5633;	10;100;0;	12;100;19;	192;100;249;	193;100;249;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-23 08:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5634;	10;100;0;	12;100;19;	192;100;249;	193;100;249;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-23 09:24:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5634;	10;100;0;	12;100;19;	192;100;249;	193;100;249;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-23 09:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5635;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-23 10:24:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5635;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-23 10:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5636;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-23 11:24:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5636;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-23 11:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5637;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-23 12:24:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5637;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-23 12:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5638;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-23 13:24:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5638;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-23 13:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5639;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-23 14:24:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5639;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;214;154620330012;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-23 14:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5640;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;214;154620330012;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-23 15:24:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5640;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;214;154620330012;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-23 15:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5641;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;214;154620330012;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-23 16:24:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5641;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;214;154620330012;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-23 16:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5642;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-23 17:24:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5642;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-23 17:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5643;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-23 18:24:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5643;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-23 18:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5644;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-23 19:24:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5644;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-23 19:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5645;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-23 20:24:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5645;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;230;154620330010;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-23 20:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5646;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;230;154620330010;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-23 21:24:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5646;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;230;154620330010;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-23 21:54:51;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5647;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;230;154620330010;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-23 22:24:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5647;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;230;154620330010;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-23 22:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5648;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;230;154620330010;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-23 23:24:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5648;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;230;154620330010;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-23 23:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5649;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;230;154620330010;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-24 00:24:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5649;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;230;154620330010;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-24 00:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5650;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;230;154620330010;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-24 01:24:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5650;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;230;154620330010;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-24 01:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5651;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;230;154620330010;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-24 02:24:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5651;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;230;154620330010;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-24 02:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5652;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;230;154620330010;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-24 03:24:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5652;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;240;154620330009;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-24 03:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5653;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;240;154620330009;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-24 04:24:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5653;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;240;154620330009;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-24 04:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5654;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;240;154620330009;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-24 05:24:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5654;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;240;154620330009;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-24 05:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5655;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;230;154620330010;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-24 06:24:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5655;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;230;154620330010;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-24 06:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5656;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;230;154620330010;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-24 07:24:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5656;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-24 07:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5657;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-24 08:24:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5657;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-24 08:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;138;27;	9;100;5658;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;214;154620330012;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-24 09:24:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5658;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;214;154620330012;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-24 09:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5659;	10;100;0;	12;100;19;	192;100;250;	193;100;250;	194;206;154620330013;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-24 10:24:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5659;	10;100;0;	12;100;19;	192;100;251;	193;100;251;	194;206;154620330013;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-24 10:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5660;	10;100;0;	12;100;19;	192;100;251;	193;100;251;	194;206;154620330013;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-24 11:24:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5660;	10;100;0;	12;100;19;	192;100;251;	193;100;251;	194;206;154620330013;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-24 11:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5661;	10;100;0;	12;100;19;	192;100;251;	193;100;251;	194;206;154620330013;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-24 12:24:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5661;	10;100;0;	12;100;19;	192;100;251;	193;100;251;	194;200;154620330014;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-24 12:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5662;	10;100;0;	12;100;19;	192;100;251;	193;100;251;	194;200;154620330014;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-24 13:24:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5662;	10;100;0;	12;100;19;	192;100;251;	193;100;251;	194;200;154620330014;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-24 13:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5663;	10;100;0;	12;100;19;	192;100;251;	193;100;251;	194;200;154620330014;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-24 14:24:51;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5663;	10;100;0;	12;100;19;	192;100;251;	193;100;251;	194;200;154620330014;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-24 14:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5664;	10;100;0;	12;100;19;	192;100;251;	193;100;251;	194;200;154620330014;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-24 15:24:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5664;	10;100;0;	12;100;19;	192;100;251;	193;100;251;	194;200;154620330014;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-24 15:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5665;	10;100;0;	12;100;19;	192;100;251;	193;100;251;	194;200;154620330014;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-24 16:24:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5665;	10;100;0;	12;100;19;	192;100;251;	193;100;251;	194;200;154620330014;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-24 16:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5666;	10;100;0;	12;100;19;	192;100;251;	193;100;251;	194;206;154620330013;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-24 17:24:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5666;	10;100;0;	12;100;19;	192;100;251;	193;100;251;	194;206;154620330013;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-24 17:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5667;	10;100;0;	12;100;19;	192;100;251;	193;100;251;	194;214;154620330012;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-24 18:24:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5667;	10;100;0;	12;100;19;	192;100;251;	193;100;251;	194;214;154620330012;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-24 18:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5668;	10;100;0;	12;100;19;	192;100;251;	193;100;251;	194;214;154620330012;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-24 19:24:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5668;	10;100;0;	12;100;19;	192;100;251;	193;100;251;	194;214;154620330012;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-24 19:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5669;	10;100;0;	12;100;19;	192;100;251;	193;100;251;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-24 20:24:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5669;	10;100;0;	12;100;19;	192;100;251;	193;100;251;	194;214;154620330012;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-24 20:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5670;	10;100;0;	12;100;19;	192;100;251;	193;100;251;	194;214;154620330012;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-24 21:24:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5670;	10;100;0;	12;100;19;	192;100;251;	193;100;251;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-24 21:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5671;	10;100;0;	12;100;19;	192;100;251;	193;100;251;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-24 22:24:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5671;	10;100;0;	12;100;19;	192;100;251;	193;100;251;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-24 22:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5672;	10;100;0;	12;100;19;	192;100;251;	193;100;251;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-24 23:24:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5672;	10;100;0;	12;100;19;	192;100;251;	193;100;251;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-24 23:54:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5673;	10;100;0;	12;100;19;	192;100;251;	193;100;251;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2015-05-25 00:24:52;	1;100;0;	2;137;79;	3;143;38682362306;	4;100;19;	5;100;0;	7;100;0;	8;140;26;	9;100;5673;	10;100;0;	12;100;19;	192;100;251;	193;100;251;	194;222;154620330011;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
